code,name,market,industry,status,is_st,tradable,updated_at,source
bj920981,晶赛科技,bj,,active,False,True,2026-08-07T01:14:17+08:00,akshare
bj920982,锦波生物,bj,,active,False,True,2026-08-07T01:14:17+08:00,akshare
bj920985,海泰新能,bj,,active,False,True,2026-08-07T01:14:17+08:00,akshare
bj920992,中科美菱,bj,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600000,浦发银行,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600004,白云机场,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600006,东风股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600007,中国国贸,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600008,首创环保,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600009,上海机场,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600010,包钢股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600011,华能国际,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600012,皖通高速,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600015,华夏银行,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600016,民生银行,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600017,日照港,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600018,上港集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600019,宝钢股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600020,中原高速,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600021,上海电力,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600022,山东钢铁,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600023,浙能电力,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600025,华能水电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600026,中远海能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600027,华电国际,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600028,中国石化,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600029,南方航空,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600030,中信证券,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600031,三一重工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600032,浙江新能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600033,福建高速,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600035,楚天高速,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600036,招商银行,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600037,歌华有线,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600038,中直股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600039,四川路桥,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600048,保利发展,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600050,中国联通,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600051,宁波联合,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600052,东望时代,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600053,*ST九鼎,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600054,黄山旅游,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600055,万东医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600056,中国医药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600057,厦门象屿,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600058,五矿发展,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600059,古越龙山,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600060,海信视像,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600061,国投资本,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600062,华润双鹤,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600063,皖维高新,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600064,南京高科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600066,宇通客车,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600067,冠城新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600071,凤凰光学,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600072,中船科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600073,光明肉业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600075,新疆天业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600076,康欣新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600078,澄星股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600079,ST人福,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600080,ST金花,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600081,东风科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600082,ST海泰,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600084,*ST尼雅,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600085,同仁堂,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600088,中视传媒,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600089,特变电工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600094,大名城,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600095,湘财股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600096,云天化,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600097,开创国际,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600098,广州发展,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600099,林海股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600100,同方股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600101,明星电力,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600103,青山纸业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600104,上汽集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600105,永鼎股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600106,重庆路桥,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600107,*ST尔雅,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600108,亚盛集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600109,国金证券,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600110,诺德股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600111,北方稀土,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600113,浙江东日,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600114,东睦股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600115,中国东航,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600116,三峡水利,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600117,西宁特钢,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600118,中国卫星,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600119,*ST长投,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600120,浙江东方,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600121,郑州煤电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600123,兰花科创,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600125,铁龙物流,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600126,杭钢股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600127,金健米业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600128,苏豪弘业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600129,太极集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600130,波导股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600131,国网信通,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600132,重庆啤酒,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600133,东湖高新,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600135,乐凯胶片,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600136,ST明诚,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600137,浪莎股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600138,中青旅,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600141,兴发集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600143,金发科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600148,长春一东,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600149,廊坊发展,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600150,中国船舶,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600151,航天机电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600152,维科技术,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600153,建发股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600155,华创云信,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600156,华升股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600157,永泰能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600158,中体产业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600159,大龙地产,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600160,巨化股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600161,天坛生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600162,香江控股,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600163,中闽能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600165,ST宁科,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600166,福田汽车,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600167,联美控股,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600168,武汉控股,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600169,ST太重,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600170,上海建工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600171,上海贝岭,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600172,黄河旋风,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600173,卧龙新能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600176,中国巨石,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600177,雅戈尔,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600178,东安动力,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600179,安通控股,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600180,*ST瑞茂,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600182,S佳通,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600183,生益科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600184,光电股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600185,珠免集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600186,莲花控股,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600187,*ST国中,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600188,兖矿能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600189,泉阳泉,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600191,华资实业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600192,长城电工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600195,中牧股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600196,复星医药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600197,伊力特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600198,大唐电信,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600199,金种子酒,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600201,生物股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600202,哈空调,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600203,福日电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600206,有研新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600207,安彩高科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600208,衢州发展,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600210,紫江企业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600211,西藏药业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600212,绿能慧充,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600215,派斯林,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600216,浙江医药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600217,中再资环,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600218,全柴动力,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600219,南山铝业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600221,海航控股,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600222,太龙药业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600223,福瑞达,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600226,亨通股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600227,赤天化,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600228,返利科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600229,城市传媒,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600230,沧州大化,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600231,凌钢股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600232,金鹰股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600233,圆通速递,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600234,科新发展,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600235,民丰特纸,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600236,桂冠电力,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600237,铜峰电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600238,ST椰岛,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600239,ST云城,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600241,时代万恒,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600243,*ST海华,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600246,万通发展,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600248,陕建股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600249,两面针,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600250,南京商旅,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600251,冠农股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600252,中恒集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600255,鑫科材料,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600256,广汇能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600257,大湖股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600258,首旅酒店,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600259,中稀有色,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600261,阳光照明,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600262,北方股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600265,*ST景谷,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600266,城建发展,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600267,海正药业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600268,国电南自,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600269,赣粤高速,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600271,航天信息,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600272,开开实业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600273,嘉化能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600276,恒瑞医药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600278,东方创业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600279,重庆港,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600280,中央商场,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600281,华阳新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600282,南钢股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600283,钱江水利,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600284,浦东建设,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600285,羚锐制药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600287,苏豪时尚,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600288,大恒科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600289,ST信通,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600292,电投水电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600293,三峡新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600295,鄂尔多斯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600298,安琪酵母,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600299,安迪苏,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600300,维维股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600301,华锡有色,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600302,ST标准,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh600303,曙光股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600305,恒顺醋业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600307,酒钢宏兴,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600308,华泰股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600309,万华化学,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600310,广西能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600312,平高电气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600313,农发种业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600315,上海家化,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600316,洪都航空,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600318,新力金融,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600319,亚星化学,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600320,振华重工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600322,津投城开,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600323,瀚蓝环境,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600325,华发股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600326,西藏天路,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600327,大东方,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600328,中盐化工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600329,达仁堂,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600330,天通股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600331,宏达股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600332,白云山,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh600333,长春燃气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
